Table S2. List of all genes in all conditions logFC and log2 expression values  																																	
Gene locus	ctrl_0hr_1975_log2	ctrl_0hr_1976_log2	ctrl_0hr_1977_log2	ctrl_0hr_1978_log2	ctrl_1hr_1979_log2	ctrl_1hr_1980_log2	ctrl_1hr_1981_log2	treated_1hr_1982_log2	treated_1hr_1983_log2	treated_1hr_1984_log2	ctrl_2hr_1985_log2	ctrl_2hr_1986_log2	ctrl_2hr_1987_log2	treated_2hr_1988_log2	treated_2hr_1989_log2	treated_2hr_1990_log2	ctrl_4hr_1991_log2	ctrl_4hr_1992_log2	ctrl_4hr_1993_log2	treated_4hr_1994_log2	treated_4hr_1995_log2	treated_4hr_1996_log2	ctrl_6hr_1997_log2	treated_6hr_2000_log2	avg_ctrl_0hr_log2	avg_ctrl_1hr_log2	avg_treated_1hr_log2	avg_ctrl_2hr_log2	avg_treated_2hr_log2	avg_ctrl_4hr_log2	avg_treated_4hr_log2	avg_ctrl_6hr_log2	avg_treated_6hr_log2
SMa1765	14.1226826085218	14.1700006470625	14.2326723624508	14.5941677778046	13.6590878200611	14.1788704268114	14.444548599082	13.6633826558615	14.0317588243447	13.1678443720763	14.8095172058053	14.5384243969509	13.5644113482269	13.8414927588689	14.1290556122497	14.1182202542208	13.4164823084111	14.1027064332614	13.7153294384491	13.8654586495434	14.22656887133	13.9235418391281	13.8595944005292	14.5384148968849	14.2798808489599	14.0941689486515	13.6209952840941	14.3041176503277	14.0295895417798	13.7448393933739	14.0051897866672	13.8595944005292	14.5384148968849
SMc00824	12.3294437199325	13.1880121440714	12.6670219929836	13.4790494434083	12.978134905238	12.7761368880117	12.5915801311738	12.9301500239307	12.7905894639741	13.0908611443974	13.2097227602105	13.72111853683	13.2808097384053	12.6884711340744	13.186732573705	13.2350599545791	12.2827195469172	12.4440885795098	12.356715522748	12.7079555707371	12.6548813541762	12.5040906713129	12.6600857747253	12.9588054401732	12.915881825099	12.7819506414745	12.9372002107674	13.4038836784819	13.0367545541195	12.361174549725	12.6223091987421	12.6600857747253	12.9588054401732
SMc04388	11.5924358906481	10.4569776707246	10.4082258096039	10.0400475839773	10.541479936585	11.1613254070344	12.5430638805059	12.6811504243682	12.3446402226594	10.417456515077	9.73668402267318	11.8033483000699	13.4046095271254	12.9998030990958	12.347650095299	12.6942493567971	13.3560912936405	13.7394599416651	13.3937269594264	13.7130411714865	13.9298466326235	13.6301516110631	13.8435896947469	14.6115532247648	10.6244217387385	11.4152897413751	11.8144157207016	11.6482139499562	12.680567517064	13.4964260649107	13.7576798050577	13.8435896947469	14.6115532247648
SMc04448	9.32701745961297	10.3002983818091	8.9271387653642	9.39647541749653	9.8006913470033	10.3295627384929	8.5474802350432	9.72249463388023	9.05781385745563	9.45767341165315	10.0866804608794	8.4188007335922	8.06814944674022	8.82320546869495	9.7028118804187	7.95423828851627	10.1997004063372	10.1984443432882	10.0373148763805	10.394480938399	10.3733259745037	10.4514448127231	10.3269124658297	10.8289722434144	9.48773250607071	9.55924477351314	9.41266063432967	8.85787688040395	8.82675187920997	10.1451532086686	10.4064172418752	10.3269124658297	10.8289722434144
SMc01698	11.2168488377294	10.792698310818	11.1023931577193	10.6819897904001	11.7621288428832	11.5622515436779	11.9436764861941	11.8060979633312	11.6180615162516	12.0078206275076	11.2227657172412	11.2059423922821	11.5881882654802	11.0773651049058	12.0990036849663	11.9113045241004	11.9760288621826	12.0813466604976	11.9831173279633	12.3548198582206	12.4610001015827	12.0089642724575	12.4168099326886	12.8568013431479	10.9484825241667	11.7560189575851	11.8106600356968	11.3389654583345	11.6958911046575	12.0134976168812	12.2749280774202	12.4168099326886	12.8568013431479
SMc01273	10.3339367052589	10.1220544365929	9.76868331510087	8.96267701398985	9.85207295498084	11.4471485061535	12.2341919046678	11.8589443306435	11.1921921091839	12.0020081341624	10.4735613814327	11.4552925927054	12.5101937542998	11.7072530429751	12.0250082601172	11.9230101439596	11.4211177851102	11.7810023425443	11.4643565591457	11.8093299284308	11.9404967678234	11.7014651389327	11.8123452330923	12.2840641692022	9.79683786773563	11.1778044552674	11.6843815246633	11.479682576146	11.8850904823506	11.5554922289334	11.8170972783956	11.8123452330923	12.2840641692022
SMa2157	9.29899630389848	8.95154712291284	9.36657616715419	9.00108917853764	9.2173447278932	9.75531715225296	9.11175629086597	9.27735846518543	9.19968324504281	9.13398140144356	9.3234101969781	9.00376104725284	9.68574559849747	9.68891319202525	9.27440196323702	9.6729090317708	8.04146290808941	7.97021274717578	8.01489580638907	8.22864885168516	8.29063941811407	8.29216394208889	8.39098562353711	8.84849809126317	9.15455219312579	9.36147272367071	9.20367437055726	9.33763894757614	9.54540806234436	8.00885715388475	8.27048407062937	8.39098562353711	8.84849809126317
SM_b20500	8.83340563856175	8.50937842227708	8.80603840934304	8.38592214310635	8.2078023608366	8.35829493787612	8.3573894247231	8.52287367324742	7.86672413879061	8.21752197498376	8.35668838350844	8.08436721868344	8.57722409840347	8.57328636288639	8.55510060888975	8.26410803494557	8.12870001253923	7.95810176061933	8.22788627042469	8.3897472324109	8.29889663014298	8.41144363600978	8.07778414741686	7.86340260108474	8.63368615332205	8.30782890781194	8.2023732623406	8.33942656686512	8.46416500224057	8.10489601452775	8.36669583285455	8.07778414741686	7.86340260108474
SMc02480	13.4816669226371	13.6400093191923	14.0464940669372	14.6334285024488	14.351407969567	14.1786354787066	14.7713357027754	14.6323544385953	13.7450382634655	14.8538839237501	12.256775926591	14.3188371987962	13.2723091503694	14.4282647481061	14.8508308832029	14.9404739287172	14.855331137512	15.0035153073289	14.7709335447732	15.069436558464	15.4644105931604	14.8816927080549	14.5618172124672	15.0183920846714	13.9503997028038	14.4337930503497	14.410425541937	13.2826407585855	14.7398565200087	14.8765933298714	15.1385132865598	14.5618172124672	15.0183920846714
SMc00071	13.8616009931175	14.4007162196806	13.9711879026738	13.8180254244532	13.6138773420741	13.6153442717455	13.7361679975759	12.9667256023573	13.7365781825986	13.60646344712	13.5230235314623	13.4712494818389	13.4860927543219	13.4056099581884	13.7399779440413	13.1513409048498	13.9447066886593	14.2749048145216	14.01476481562	14.2554902157316	14.4550698263786	14.3099504291254	14.114814764675	15.064579518862	14.0128826349813	13.6551298704652	13.4365890773586	13.4934552558743	13.4323096023598	14.0781254396003	14.3401701570785	14.114814764675	15.064579518862
SMa1680	8.60692450069593	8.92037554963738	8.6759794479569	8.33036516831685	8.70690279365443	8.8710716573488	8.64564736711679	8.73744570036425	8.18474172001737	8.84340036400656	8.42399546587156	8.59073211436639	8.72783108659273	8.70591752949725	8.59841662791308	8.98388966309908	7.97059566631993	8.05784448071497	7.98750402421666	8.25067287894467	8.22277579009746	8.32905147214113	8.22821548382801	8.22221810456248	8.63341116665177	8.74120727270667	8.58852926146273	8.58085288894356	8.76274127350314	8.00531472375052	8.26750004706109	8.22821548382801	8.22221810456248
SM_b21473	9.22761665120067	9.84935072310105	10.5528836052728	9.17789626206448	9.35505935509718	10.0388866649581	9.52410590199531	9.16860231257665	10.3877964081057	9.93946328082396	9.79969080016881	9.06229491909927	9.48413857979076	9.73068003316936	9.31480485437885	9.32810232641867	8.73432158725958	9.05894623717546	8.68574217154484	8.73027432116966	9.27653784330234	9.25914924786267	8.40591172694086	9.0892868125627	9.70193681040976	9.63935064068353	9.83195400050212	9.44870809968628	9.45786240465563	8.82633666532663	9.08865380411155	8.40591172694086	9.0892868125627
SMa0486	6.76214864231673	7.72678191988746	8.72297438564381	7.50299229185874	8.54109561882244	8.92662760837828	8.67068106581493	8.54265579018039	8.72430406335648	8.88676012758215	8.33980860252699	8.58988430584854	9.02127823260436	8.78547114765047	9.10918264614486	9.41468633482497	8.43625976635496	8.64648302818062	8.55994951138527	8.7820689033006	8.79470383948572	8.85297422640173	8.65059688101848	8.57870776115348	7.67872430992668	8.71280143100521	8.71790666037301	8.65032371365997	9.10311337620676	8.54756410197361	8.80991565639602	8.65059688101848	8.57870776115348
SMa0622	9.60263913107667	9.41453494552337	9.575403862785	9.45811188637459	9.45544894708156	10.3425605893283	9.10113626077735	9.15628914354068	10.3680344193795	9.64412835809634	10.3416422905366	9.92195368669328	9.59043422029589	9.74441490177854	9.34840555935744	9.68807151883969	8.94908473511794	9.02760221743098	9.04593042130079	9.12378292583824	9.3869731009784	9.30059827585875	9.25014749047997	9.50836570663229	9.51267245643991	9.6330485990624	9.72281730700551	9.95134339917525	9.59363065999189	9.00753912461657	9.27045143422513	9.25014749047997	9.50836570663229
SMc00733	14.4541703105905	14.1988846885282	13.4876773370243	13.3017605094668	14.5031173872461	13.6283001508811	14.2668571910152	14.4760220865383	14.5959427764787	14.6480907159657	13.579950186541	13.688315235163	14.6735393707681	14.9148384468235	13.5925778198563	14.9430267981224	14.4177183623592	14.2485457009156	14.4170347349444	14.6335049261433	14.4900191618733	14.7489567836354	14.1435020709891	14.314335189973	13.8606232114025	14.1327582430474	14.5733518596609	13.9806015974907	14.4834810216007	14.3610995994064	14.6241602905506	14.1435020709891	14.314335189973
SM_b20112	9.1170495345673	8.29832762008356	8.46774835029813	8.20625208422209	8.58033961882648	8.78171089922497	8.18713650036333	8.50714136854318	6.8276270779238	8.87466808551238	7.54141360714429	9.10214984972025	8.16240016025165	8.59287813442657	8.59156885285886	8.21610173093914	8.59200310793309	8.25757138718748	8.34495111794644	8.75303226742409	8.29848689196938	8.93258226195376	8.66319698817611	8.55044715181592	8.52234439729277	8.51639567280493	8.06981217732645	8.26865453903873	8.46684957274152	8.39817520435567	8.66136714044908	8.66319698817611	8.55044715181592
SMc01582	12.0563152018603	11.7896586907324	13.0631025731294	12.117475670882	11.3607983461206	9.72456859687762	12.0644502408965	11.5598268577304	11.8047448247657	11.2523951807289	10.960183626078	10.6729119472663	12.5738016982889	11.8846456718563	12.0346151335224	11.4355045598868	11.4524034607987	11.6226704416155	11.3276803511067	11.7278629649747	11.8577181577641	11.6073025275598	11.7810647207449	12.4592907882998	12.256638034151	11.0499390612982	11.5389889544084	11.4022990905444	11.7849217884218	11.4675847511736	11.7309612167662	11.7810647207449	12.4592907882998
SMc00722	12.3724543588522	12.1484092382122	12.5112697762709	11.7988350952735	12.5963652065236	12.8369330330613	12.8698951914808	12.5503985990038	12.6860561077351	12.3328645357096	12.2014380384234	13.169966533565	13.6252986441913	12.8415147953178	13.3607344575452	11.9997667770033	12.681667719136	13.0464409815052	12.5890369602563	12.9833189006082	13.2790045438542	12.8455321332228	12.5603146595282	12.8699937746605	12.2077421171522	12.7677311436885	12.5231064141495	12.9989010720599	12.7340053432888	12.7723818869658	13.0359518592284	12.5603146595282	12.8699937746605
SM_b20005	9.00460130820774	9.37069000298593	9.7320785360663	9.68169605545351	9.72487941199454	10.6997606282868	9.21610549634316	9.39851651315521	10.0937247577032	10.3997400115728	9.85058675572571	9.24634554518796	9.38152812118793	10.1728065925024	8.81517191549367	9.90236583661596	8.82350011071756	8.91739845276493	8.87866638976891	8.94998697124655	9.16866542293703	9.29200215327301	8.86129460420375	9.09313453688809	9.44726647567837	9.88024851220817	9.96399376081038	9.49282014070053	9.63011478153734	8.87318831775046	9.13688484915219	8.86129460420375	9.09313453688809
SMc00277	12.34687127632	10.9422566976157	12.4454771052839	11.8473008638151	11.0938026959039	9.86160592991838	9.81077910486773	8.36520353585772	9.67195898813745	8.45167956605472	11.2080996573507	9.93853807191442	9.80049749456061	10.2094370840488	10.3835693743189	9.81177310329744	10.1160112452384	10.2124525791935	10.1682072641419	10.4545189964108	10.4437919848047	10.3896899796915	10.088055910959	10.3172520217717	11.8954764857587	10.25539591023	8.82961403001663	10.3157117412752	10.134926520555	10.1655570295246	10.4293336536357	10.088055910959	10.3172520217717
SM_b20673	8.44125447569544	8.68314505286102	9.10717938714348	8.18925927198043	7.61984620518362	8.09814492201254	7.91656378386817	8.16871693622435	6.3083235498809	8.61798996118791	7.54162918709762	8.13943016893566	8.23171302683553	7.9609519029536	8.14755496853309	8.44195938309179	8.31027255798953	8.30462462673749	7.85635254979009	8.34949666130805	8.64484261795264	8.26890466819411	9.53853433342289	9.55156936450895	8.60520954692009	7.87818497035478	7.69834348243105	7.97092412762294	8.18348875152616	8.15708324483904	8.42108131581826	9.53853433342289	9.55156936450895
SMa2109	9.71173668547305	9.84349832286567	9.40634911567691	9.40727620097075	10.6167548968186	11.0367202395681	11.3364238190776	9.90790959009798	11.0019622817003	11.4057332790491	9.59826354402609	10.6041537526815	11.3873467664494	10.7929442791182	10.8098841014321	10.5839958493062	10.2262930067659	10.2070559022135	10.6461183050524	10.3695193869664	10.4407457520813	11.0615188391211	10.2398915674111	10.3908858651607	9.5922150812466	10.9966329851548	10.7718683836158	10.5299213543857	10.7289414099522	10.3598224046773	10.6239279927229	10.2398915674111	10.3908858651607
SMc02756	14.042420598816	13.8670939914456	14.7046773157134	14.246169457494	13.770655541994	13.0580982951109	14.2101949705899	13.5905745859621	13.2008201398183	13.6457470724668	13.7179754104936	14.462741363108	13.1685852408634	12.5613249175445	13.6042382729943	14.3627648981532	13.7960699460365	14.0832271101364	13.7661652965774	14.279128035415	14.1430713660153	14.0157746816704	13.8614171702505	14.4270802634563	14.2150903408673	13.6796496025649	13.4790472660824	13.7831006714883	13.5094426962306	13.8818207842501	14.1459913610336	13.8614171702505	14.4270802634563
SM_b21176	15.8524107205178	15.3091115025031	15.4963168237399	15.1271000674046	15.4942663291678	15.108821740836	15.0779685039724	15.122999675647	15.202732544238	14.8955973820125	15.3503451433601	15.334386232505	13.7420670267695	14.5883870624843	13.5230042619717	12.5682018117025	15.7419022597256	15.203277578628	15.6904838770144	15.7482219650079	15.8471534252919	15.8329417027183	15.1027838765073	15.3688371039856	15.4462347785413	15.2270188579921	15.0737765339658	14.8089328008782	13.5598643787195	15.545221238456	15.809439031006	15.1027838765073	15.3688371039856
SMc01879	10.8973094199395	12.0478429807886	11.9199583531817	12.3860804471772	11.53819314764	13.1797155455245	12.265607074532	11.3984975433867	12.2764513312332	12.9633778869264	11.7199509978986	12.2927452253597	12.343476904689	12.3900974747175	12.0006082326918	12.4623556894358	11.3702375714053	11.3760915496887	11.6763960690005	11.5326077115886	11.6476913529216	12.0369007306076	10.9112124751748	11.1836522697785	11.8127978002718	12.3278385892322	12.2127755871821	12.1187243759824	12.2843537989484	11.4742417300315	11.7390665983726	10.9112124751748	11.1836522697785
SM_b20475	11.9860652514961	11.9162245018893	12.2747535407008	11.5091454397227	11.8770613715218	11.4691778694048	11.0781599226382	11.275239281797	11.1377037985995	10.5302084364668	11.9041052135903	11.2954521714869	11.9859686604737	11.9245410191461	11.3520454771884	11.764244635436	11.3656346740205	10.990095175237	11.5304471793424	11.4291725713572	11.3707444967082	11.8808413538376	10.6164051372477	10.6020478853196	11.9215471834522	11.4747997211883	10.9810505056211	11.7285086818503	11.6802770439235	11.2953923428667	11.560252807301	10.6164051372477	10.6020478853196
SMc00783	11.9698047908179	11.8906572151825	12.0239229094641	11.5667940219716	11.4705048588494	11.2913228673827	11.9812261038568	11.2944084310979	12.0728314004818	11.9723766145469	11.837884868858	11.967903369	12.5704866820128	11.4173496800535	11.6418443881743	11.672696021122	11.7408824785058	11.8347917540543	11.5580654594656	12.0190345044109	12.0813916653926	11.8280333995652	11.6270575114347	12.119387918599	11.862794734359	11.581017943363	11.7798721487089	12.1254249732903	11.5772966964499	11.7112465640086	11.9761531897896	11.6270575114347	12.119387918599
SMc02277	14.7268339915569	15.0673662381795	14.7951120406422	15.0799279979917	14.2892203398328	15.3385652122004	14.9612909819995	15.4127578818109	15.35032465546	15.1318481608375	15.3019809524697	14.7056317184965	15.2964917201286	15.3596290595357	15.3408460739927	15.5902257925272	15.0412883116296	15.398041367165	15.1171646132646	15.1528115487966	15.6266896497464	15.5725751934327	15.404593333696	15.5770118585612	14.9173100670926	14.8630255113442	15.2983102327028	15.1013681303649	15.4302336420185	15.185498097353	15.4506921306586	15.404593333696	15.5770118585612
SMc00712	13.1655401927517	13.2411006105999	12.997232215583	13.1087549572881	12.8668557803664	12.843990357791	12.1490437122563	11.7410496963588	12.6330251038143	12.0497634088601	13.4640852477703	13.583547340011	11.2219710506232	10.9554095713463	11.1134484479902	12.4900516924601	12.4566663365268	12.9893411675307	12.8311006652881	12.871266379031	13.1905059322194	13.0113394588	12.0293097492082	12.2609597418588	13.1281569940557	12.6199632834712	12.141279403011	12.7565345461348	11.5196365705989	12.7590360564485	13.0243705900168	12.0293097492082	12.2609597418588
SM_b21409	9.06721135648997	10.2995051939197	10.1943238536137	9.6007343135856	10.0102536656484	9.14499410575801	9.30059693790111	9.92279775131022	8.71519390072875	8.98375246905988	10.6456689270381	8.88408469793866	9.87086676212269	9.42924139414389	9.71015428571151	9.65166128000845	11.7309206200847	11.8035280526916	11.8354633763423	12.1752590002755	12.1855203340673	11.8064583301048	10.9743094349801	11.3985554114253	9.79044367940223	9.48528156976917	9.20724804036628	9.80020679569983	9.59701898662128	11.7899706830395	12.0557458881492	10.9743094349801	11.3985554114253
SM_b20017	10.5152856722292	10.6008597917587	10.5964895606401	10.2417055824126	9.94116032132953	11.2573838814622	11.1149926847828	10.7516330874049	10.8942952318562	11.2373390852864	10.7158959466862	11.2156881020455	11.6357563338696	11.4038214256555	11.3201981016937	11.4930030979917	10.8217901109291	11.1450182156698	10.9176480310521	11.1182342251813	11.3156458103434	11.2479835651162	11.9197731867739	11.8514513763274	10.4885851517601	10.7711789625248	10.9610891348491	11.1891134608671	11.405674208447	10.9614854525503	11.2272878668803	11.9197731867739	11.8514513763274
SMc02560	15.386136578639	15.3241451962474	15.3382886215399	15.1951392437759	14.6681887850698	14.7462559150745	14.3402891305983	14.1096640623528	15.0398432954832	14.9406825864077	15.2063586988235	15.2009088752343	14.4948304325423	14.8081255365534	14.8631582776473	14.8901975286012	14.3968167259417	14.678793114823	14.5793931387703	14.6606659066232	14.8903337353721	14.9016940853685	13.8682933052052	14.334748534596	15.3109274100505	14.5849112769142	14.6967299814146	14.9673660022	14.8538271142673	14.551667659845	14.8175645757879	13.8682933052052	14.334748534596
SMc01447	10.6738145106861	10.9733882574752	11.2340761633957	10.6452158131547	10.3366913057842	11.3078870449516	10.4756877658804	10.2564054561759	11.2066714677699	11.0542190395644	10.9814645493235	11.4405203059538	11.069928040202	11.1670933437078	10.9225258341507	11.0777464363339	9.90956020634695	10.1173420247415	9.98718516897965	10.09081509095	10.4172016789619	10.3041663661681	9.84546860965111	10.0424253227154	10.8816236861779	10.7067553722054	10.8390986545034	11.1639709651598	11.0557885380641	10.0046958000227	10.2707277120267	9.84546860965111	10.0424253227154
SMc02118	14.1674603584126	13.9069663952661	13.4223626885202	13.3341491457734	14.0904282661292	14.8574776661088	14.8214863418798	14.955934434208	14.7873425296694	14.9372347607743	14.1032026216935	15.0878752821164	15.252569517897	15.0967871436023	15.0071776722523	14.7221513855898	14.7983987771687	14.8872514735432	14.7872222890514	14.9827348842397	15.194126874786	15.0943797642516	14.8724857116111	15.0596584328234	13.7077346469931	14.5897974247059	14.8935039082172	14.814549140569	14.9420387338148	14.8242908465877	15.0904138410924	14.8724857116111	15.0596584328234
SMc02046	13.1744860154118	12.3868063858359	13.2825281165879	12.8390085451002	13.4156875738981	13.3537889869021	13.5497045833603	13.2507437086567	13.617832868928	13.1520801655923	13.6900501588074	14.0959270310593	13.4003434039996	13.3202149643692	13.8241011796338	13.5457687415011	13.5032718203373	13.7216530632608	13.4747362181774	13.8840054683198	13.9608499468862	13.6533032506575	14.1064084577051	15.1590175331113	12.920707265734	13.4397270480535	13.3402189143923	13.7287735312888	13.5633616285014	13.5665537005919	13.8327195552878	14.1064084577051	15.1590175331113
SMc02438	13.9131981264411	14.1845702182225	14.2723749560201	14.1290393197787	14.59208412426	15.0295297265251	15.182163866754	15.3581240351934	15.3199646696773	15.4849650622556	13.832365638874	15.2543252621471	14.9681972632394	15.231499853814	15.4097766177113	15.2342942956662	14.6623172031428	14.7320050516556	14.8564103069396	14.761078029658	14.7754033181227	15.5136018021172	14.1518265746141	14.4103918293687	14.1247956551156	14.934592572513	15.3876845890421	14.6849627214202	15.2918569223972	14.750244187246	15.0166943832993	14.1518265746141	14.4103918293687
SMc04326	9.41931777231986	9.93158673959229	9.99705778353255	8.9584414850059	10.6703132246025	11.0451922317089	11.7986437097716	11.9570277759849	11.3614683181071	12.4288879057231	11.2121711566606	11.2287089899038	12.5631981649769	12.4137602690159	12.2139888024196	11.4859677416899	11.6102346421522	11.9881355436123	11.3585830283998	12.0056159589989	12.1574298815306	11.5933417270723	11.7028549813588	12.3769505310909	9.57660094511265	11.171383055361	11.915794666605	11.6680261038471	12.0379056043751	11.6523177380547	11.9187958558673	11.7028549813588	12.3769505310909
SMc01788	14.3824500730621	14.7966144103158	14.4124620696773	14.1103712126638	13.7972558635583	15.3280873276344	14.3716381737996	14.4510796416689	15.2602450337309	15.0204599537693	15.2748472468892	14.9927005731142	14.3541994754707	15.2868954571668	15.1775472651153	14.8161611804051	14.4512097667548	15.4426750579097	15.2857569041329	14.9348814040035	15.7033441623145	15.3410752825922	15.4835353631075	14.7310357612755	14.4254744414298	14.4989937883308	14.9105948763897	14.873915765158	15.0935346342291	15.0598805762658	15.3264336163034	15.4835353631075	14.7310357612755
SMc02512	6.84163125594516	8.32687760400913	8.13196320015081	8.37019940764649	8.48302164336889	8.49857673337105	8.6056682213864	8.53226116334434	8.13379995789274	8.28622118929411	8.11495393251437	7.96372478316156	7.5127898626059	8.89553205802551	8.82780728257741	8.35701653383944	8.13212447997915	8.50142436514174	8.26541334635013	8.47738683129927	8.56582430400975	8.6572215254873	8.21130679951189	8.41133447715794	7.9176678669379	8.52908886604211	8.31742743684373	7.86382285942728	8.69345195814745	8.29965406382368	8.56681088693211	8.21130679951189	8.41133447715794
SMc00718	10.95763231442	11.2119919633497	11.4142300828691	11.4944746727372	13.277419082234	13.3961624116975	13.5478093860097	13.5932778973028	13.7311049177356	12.841882527512	11.34192847307	11.3670716088898	14.2265253396833	13.7422001941368	13.9737579116692	13.3467065063973	13.3850501836138	13.598557084649	13.4185228837399	13.9234903347084	13.9305244384979	13.3496329487642	14.0446564355013	14.3993681134469	11.269582258344	13.4071302933137	13.3887551141834	12.3118418072144	13.6875548707344	13.4673767173342	13.7345492406568	14.0446564355013	14.3993681134469
SMa2414	7.12539566062723	7.71530206896534	7.73482581905934	8.23706490977103	7.01005162652892	7.59673971649731	8.13286353862114	8.2180045914108	6.40511427260482	7.40388502698939	5.81039661773661	8.79462984908848	8.44023104180837	8.23671860395098	8.33196788538827	7.77678216545756	7.05553306013265	7.18117328080297	7.04409348923208	7.40555322240828	7.35552418067127	7.32144017232932	7.07175554519258	7.17107683652533	7.70314711460573	7.57988496054913	7.342334630335	7.68175250287782	8.1151562182656	7.09359994338923	7.36083919180296	7.07175554519258	7.17107683652533
SMa0554	9.70945827042704	11.0250184555701	11.1438236211462	8.85008429082742	10.1187634411915	8.24840594906429	8.39955771999069	10.0679715994462	9.42396184338994	10.2797805664997	10.2073275845553	8.59866678815671	8.79273897116726	10.2912642118511	10.1124015339635	10.0892256392769	9.34821364882714	9.448754698875	9.19199041962626	9.62402766281613	9.52138957914507	9.64539590643424	9.63120470326259	9.81490560377464	10.1820961594927	8.92224237008215	9.9239046697786	9.1995777812931	10.1642971283638	9.3296529224428	9.59693771613181	9.63120470326259	9.81490560377464
SMa2071	10.3844761506869	10.7915654425421	11.4093418981797	9.82386867771004	10.1787671010029	11.8466961279712	10.57701768608	10.2395434362218	12.1596374559335	11.2701840233679	11.6699599135109	11.3042880344308	10.5205425299441	11.2855985770054	10.4754087251481	10.3846342295256	8.74303659806415	9.49745137445745	8.87290308551157	9.06166982485116	9.65802247223699	9.19714495846583	8.54520443584405	9.1716983453802	10.6023130422797	10.8674936383514	11.2231216385077	11.1649301592953	10.715213843893	9.03779701934439	9.305612418518	8.54520443584405	9.1716983453802
SMc00536	12.4028848258457	11.2464445612005	13.5855861541587	12.5362623849733	10.7567585824638	10.6712735432751	11.9306008426762	11.239579648221	11.8270087728202	12.8419689513848	12.3262309220433	11.7851132984044	11.3224153072576	10.6957629883407	12.1177125682919	12.5377303497123	11.3851654282829	11.5648711954455	11.6616470136385	11.721828880294	11.845454435499	11.8482089347905	10.7791764788447	10.9777626202001	12.4427944815445	11.119544322805	11.969519124142	11.8112531759018	11.783735302115	11.5372278791223	11.8051640835279	10.7791764788447	10.9777626202001
SMa1089	9.46433281537369	9.15040855839072	8.83401892076335	9.3037850763894	9.41708071142818	7.49812475067161	7.47168539303694	8.67400818685364	9.14460180910895	8.41337130432906	7.67772161990052	9.33182150942488	9.13188334604074	8.7597750074483	8.91372363662478	8.66379983599999	9.41687794242296	9.95621530519888	9.65496255676511	9.63197680506527	10.0304352149069	10.1705836332964	13.3031479752942	12.3659997958627	9.18813634272929	8.12896361837891	8.74399376676389	8.71380882512205	8.77909949335769	9.67601860146232	9.94433188442288	13.3031479752942	12.3659997958627
SMc00863	11.9076224623633	11.8617881977298	9.31405853844152	12.0810880994975	12.5927067623093	13.3955232755882	12.4005206280498	13.6998421881132	13.8022983440386	11.7108769593016	12.5184748069323	11.4139507014786	12.9401753062543	14.0112178136936	13.9184101809147	13.9932514402069	13.2864254545724	13.1924527094499	13.2262216322767	13.4757168337994	13.4701264497473	13.5646549772599	13.6026017606453	13.7566920459778	11.291139324508	12.7962502219824	13.0710058304845	12.2908669382217	13.9742931449384	13.235033265433	13.5034994202689	13.6026017606453	13.7566920459778
SMc01173	12.1600060816609	12.0065490295185	11.5394856328109	11.5968219938192	12.948253905669	13.8059854210055	13.7996816775002	13.7804484081371	13.2353443937284	13.9207818425583	12.4658558939227	14.0880538808365	14.412914349654	13.5991010240807	13.7744481899568	14.1937405972422	13.1024211177997	13.3123666103367	13.087696487334	13.4681378566675	13.5656879551134	13.2742452030718	13.4246890372854	13.594730899684	11.8257156844524	13.5179736680582	13.6455248814746	13.655608041471	13.8557632704266	13.1674947384901	13.4360236716176	13.4246890372854	13.594730899684
SMc00932	12.813340241925	12.9619083916689	13.1218730118693	13.1198745407286	12.4914590000199	12.9960569188716	12.0639821471621	12.256829500041	12.2011381186778	11.7162899928173	13.2555461284112	13.1308496703401	11.6888781439945	11.9207474495234	12.2113513322044	11.2907579804184	12.5371063607636	12.6592776125077	12.3923648050273	12.8878049418401	12.8781103594566	12.6288237941474	12.530977281589	13.0918865352731	13.004249046548	12.5171660220179	12.058085870512	12.6917579809153	11.8076189207154	12.5295829260995	12.798246365148	12.530977281589	13.0918865352731
SMc01966	14.2803035419527	14.5265036491982	14.7915768675009	14.3052531871095	13.3350937878996	12.8952707352948	13.0372772462225	12.2422487158722	12.5634316721615	12.4049580959058	13.9210689035674	13.9646700536459	11.9861416194012	12.8682999793382	13.4192491941063	13.1502980874319	12.7197451126484	12.9279176193614	13.194660846621	13.1226757283655	13.1364281945608	13.3898259330249	13.3758695395864	13.9824536396912	14.4759093114403	13.089213923139	12.4035461613132	13.2906268588715	13.1459490869588	12.9474411928769	13.2163099519837	13.3758695395864	13.9824536396912
SMc00594	12.018264915322	13.4855778862456	12.5345602216057	12.7498228876363	13.4082941294511	11.5159847086506	12.4365003563982	12.3127480591246	13.2131881234408	11.6927117114301	12.8379849125715	8.90357033180683	11.8997231463713	12.7785004641792	11.1981540517725	11.1755713982154	13.1725296091281	12.8996309437831	13.3110675972023	13.2038629031986	13.1167652180492	13.8722669803766	12.7639171581008	12.4947546245511	12.6970564777024	12.4535930648333	12.4062159646652	11.2137594635832	11.7174086380557	13.1277427167045	13.3976317005415	12.7639171581008	12.4947546245511
